"","cell_clustering","CD117_ckit","CD11b","CD11c","CD19","CD206_MMR","CD25_IL2R","CD38","CD3e","CD4","CD44","CD45R","CD49b","CD5","CD62L_L_selectin","CD69","CD8a","F4_80","FceR1a","Foxp3","Gata3","IA_IE_MHC_class_II","IgM","Ly6C","Ly6G","ROR_gamma_t","Tbet","proportion"
"57",57,0.556336121062216,0,0,0,0,0,0,1.65607929344569,3.85492313549191,2.77809739258026,0,0,4.23077298362201,0,0,0,0,0.0248773260721573,0,0.098416800678866,0,0,0,0,0,0.0168777186504127,0.35
"58",58,0.365873805491313,0,0,0,0,0,0,0.620827565027443,3.74641538164077,1.81498330259226,0,0,3.85174271003464,2.56098860259692,0,0,0,0,0,0.0423926205342923,0,0,0,0,0,0,0.38
"59",59,0.0916858941522817,0,0,0,0,0,0,1.1032635189697,3.17796996432723,0.566467970103559,0,0,3.11187841983704,1.85311206143833,0,0,0,0,0,0,0,0,0,0,0,0,0.37
"60",60,0.556897610669809,0,0,0,0,0,0,1.47560852503539,3.86809056564702,0.446734060161509,0,0,4.02890690990368,2.80603492208708,0,0,0,0,0,0.0281573548666807,0,0,0,0,0,0,0.4
"61",61,0.616159677353793,4.9757706499817,1.277229906817,0.129813574429455,2.30998956292348,0.177518080823206,2.26466690488353,0,1.82384167377403,4.82740472623005,0.0806587225178261,0,0,1.40288290243097,0,0,0.813024068503411,0.806053447008016,0,0,6.31934502108239,0,4.66629429548808,0,0.307763538293633,0.462971924835794,0.08
"62",62,0.812801735455047,4.31711958360524,0.691941529319405,0,5.64162742059903,0,2.71426366973142,0,2.63533446008304,4.77596021664287,0,1.42155054733875,0,0.604928441471892,0,0,2.19429029395666,0.921639733466251,0,0,6.30534706907152,0,0.119687484452018,0,0.370095041744919,0,0.11
"63",63,0,2.27282905928647,0,0,4.63343643746715,0,0.748042322872217,0,0.657716576396305,2.47095743373874,0,0.512952052344161,0,0,0,0,0.37732257975245,0.0301636267637878,0,0,4.32950416698113,0,0,0,0.0408733419947586,0,0.14
"64",64,0,0.746144453878598,0,0,2.42170352959595,0,0.556485858498291,0,0.00916836008467918,0.819346520456888,0,0,0,0,0,0,0,0,0,0,3.84415935189126,0,0,0,0,0,0.2
"65",65,0.143907442103427,0,2.54332365828965,0,0,0,0.276835361855868,0,0.176795008719934,2.57234786970476,0,0,0,0,0.905828750632502,0,0,0,0,0.0561859521709109,0,0,0,0,0,0.204598910191109,0.19
"66",66,1.04328675358631,0,2.2936721082856,0,0,0,1.22140380499924,0,0.639697592756871,3.59794221759808,0,0.051631148901446,0,0,2.05870465260685,0,0,0,0,0.231608701925262,0,0,0,0,0.0428856062815718,0.967779445522581,0.27
"67",67,1.55456385759303,0,0,0,0,0,0.899068097219879,0,1.22736131282123,4.09209245769078,0,0.120654681856151,0,0,1.14074522663531,0,0,0,0,0.314078402255997,0.0634158245675416,0,0,0,0.0520940421317476,0.58998061333385,0.22
"68",68,2.31343525233764,0,0,0,0,0.397040091364195,1.82528351042096,0,0.965390483754648,3.93160525442379,0,0,0,0,2.98293112593019,0,0.194917373643337,0,0,0.524438162512981,0.0552618047363319,0,0,0,1.71371634271609,0.231355915184784,0.15
"69",69,1.91726299823919,0,0,0,0,0,1.68514431789426,0,1.47303080287479,4.40358176266608,0,0.0513756554960419,0,0,2.47312232323247,0,0,0,0,0.306303606049955,0,0,0,0,0.134840186542197,1.28655644725877,0.32
"70",70,2.75146719861621,0,0,0,0,1.38712386631279,1.76400781752689,0,4.62423637788658,3.83962697936286,0,0,0,0,3.21795075487279,0,0.31330645409017,0,0,0.204297761423483,0.840016683449098,0,0,0,1.49191525312795,0.129011548257544,0.07
"71",71,1.05810148920716,0,0,0,0,0,0.515461942046402,1.04493049703164,4.29915158537194,4.25595463671466,0,0,3.09684396039125,0,2.07541928908029,0,0,0,0,0.513572880785445,0.42568147808577,0,0,0,0.0828385314452464,0.225392897894822,0.2
"72",72,0.370041282399698,0,0,0,0,0,0.164900479584746,0.739379510611375,3.62664321542542,3.26698240103197,0,0,4.51955690207283,0,1.71839038705054,0,0,0.112391495023795,0.118626037373461,0.0650408197518579,0,0,0,0,0,0.212982892246355,0.29
"73",73,0.0776230340204882,0,0,0,0,0,0.24414241480794,1.05673681332112,2.92348822930262,2.16621031538431,0,0,3.50329787328187,0,1.7965098399481,0,0,0,0.0454386428939841,0.0224751354891383,0,0,0,0,0,0,0.2
"74",74,0.0898316839659911,0,0,0,0,0,0.413866525504281,0.635939792807713,2.99427459239979,2.29931568789835,0,0,3.7765684649684,0,0.204027351808454,0,0,0,1.77828144159478,0.402146748217499,0,0,0,0,0.0571998067178975,0,0.29
"75",75,0.201381554762551,0,0,0,0,0,0.0305386309333661,0.40468083432042,3.30203207081605,3.20052089952172,0,0,3.12531903468781,0,0.0159722107543629,0,0,0,0,0.108283163845606,0,0,0,0,0,0,0.28
"76",76,0.485990664535653,0,0,0,0,0,0,0.452102138427997,3.82522212498687,3.61126691720123,0,0,4.7122129750716,0,0,0,0,0.122870791088295,0.100748360000328,0.167447665920485,0,0,0,0,0.07254441234634,0.190662254169263,0.38
"77",77,0.42262534414715,0,0,0,0,0,0.191019567444363,0.666030946876392,3.66587627553935,3.19888974349834,0,0,4.39726963287268,0,0,0,0,0.0947755448903357,0.188946761576993,0.199387839676925,1.76931524922547,0,0,0,0.0445552216150847,0.0636809044845652,0.26
"78",78,0.379930960378726,0,0,0,0,0,0,1.26513545037693,3.60501149230391,0.906268243935171,0,0,3.98664662887319,0.0590127971681488,0,0,0,0,0,0.000200622643860924,0,0,0,0,0,0,0.28
"79",79,0.497635018996515,0,0,0,0,0,0,1.30713692796785,3.82878527999445,1.56180834524285,0,0,3.31988230240378,2.3104662773932,0,0,0,0,0,0.033209847976982,1.6668413781059,0,0,0,0,0,0.23
"80",80,0.661422897389008,0,2.75279387807114,0,0,0,0,1.45848575979343,3.96969533757543,1.8406785939456,0.032722501240201,0,3.79263640271972,2.65051714509347,0,0,0,0.45029770282719,0.00620621370253898,0.183658141850244,0.143781880831106,0,0,0.294171758990226,0,0,0.15
"81",81,0.887530444449683,4.96324043697828,4.79732618325446,0.168131693057588,2.99820089852047,0.177034467958434,2.54213419563519,0,2.11124888905326,5.02394501752982,0.106778782148596,0.0880446121716595,0,1.14802850416586,0.152781241210439,0,0.635467256692855,0.857874132975075,0,0,6.50728653539817,0,0.142429913175647,0,0.433892510268742,0,0.15
"82",82,0.880067510942618,4.18384695703606,3.58043779676134,0,3.68044681071371,0,2.94536121547762,0,2.66288658490024,4.3647708057473,0,0.146408320086555,0,0.525493441900479,0,0,1.93227579269637,1.03617678722016,0,0,6.41693846092431,0,0,0,0.362121835530057,0,0.12
"83",83,0.433674428142486,3.21733684672031,0.233399549562424,0,4.41320009334948,0,2.3737820432236,0,1.67954409532959,3.40470900832028,0,0.404734945949658,0,0.0482656962900189,0,0,0.953852402481524,0.688560310785097,0,0,5.88082430193726,0,0,0,0.172250685089906,0,0.19
"84",84,0.119003628780379,2.50940468386721,0.202605211828592,0,2.6823953436162,0,1.82782027834289,0,0.789041713251085,2.38611888903279,0,0,0,0,0,0,0.243153388466533,0.372344455781088,0,0,5.38126242738289,0,0,0,0.0471978619800783,0,0.19
"85",85,0.403398835361196,0,0.71133765520731,0,0,0,0.690990941228441,0,0.405464521231596,3.22579988873866,0,1.5969452580597,0,3.02976024938007,1.46821164861501,0,0,0,0,0.102737499172622,0.0543314323104397,0,0,0,0.0988915521616733,0.796420231975598,0.1
"86",86,0.742270961684126,0,2.63432720278077,0,0,0.869926618199269,1.26801036556515,0,1.82451390491658,4.78845299234107,0.134286646185269,0.0951897691027787,0,0,2.17686952578914,0,0.161786373107797,0.400839827556422,0,1.97463626987974,0.227036823311592,0,0,0.367589588043333,0.170062905486494,0.0185464850897865,0.1
"87",87,2.02499231255557,0,2.78274021650216,0,0,0,1.62188136978622,0,1.4478597697246,4.32758802618661,0,0.160296602458744,0,0,2.58489073579302,0,0.0967037593748099,0,0,0.282017059094307,0.980985080215704,0,0,0,0.211804858599761,1.10282892188039,0.2
"88",88,3.27364546132074,0,0,0,0,0,0,0,0.862266636074239,3.48606283306535,0,0.60608180253209,0,0,0.416178978505518,0,0,1.83507780531364,0,0,0.951069106995952,0,0,0,0,0,0.1
"89",89,2.07848105869874,0,0,0,0,0,1.95162888649453,0,2.18415629971994,5.04497214130268,0,0.0317118598480384,0,0,2.91378581074963,0,0.146608183309889,0,0,0.30353447818916,1.24419894145005,0,0,0,0.601662973152252,0.799047319813891,0.2
"90",90,0.101561089826601,0,0,0.519822996237569,0,0,1.97205893378624,0,1.14496937469792,4.05628948627104,0,0,0,0.119281610529656,1.35699547160198,0,0,0.180581534541643,0,0,5.04130644880312,0,4.34534351397406,0,0.1213771461501,0.33429649056266,0.13
"91",91,0.0279811349963009,0,3.1783339493861,0,0,0,1.59566259295011,0,0.604482576999067,3.21247677412818,0.128401155327661,0,0,0.541408932785134,1.90714730964466,0,0.148344197877708,0.355952155831359,0,0.051687822700471,4.05692639516278,0,4.92363725771044,0.349427471800004,0.16298175434116,0.875538500606229,0.06
"92",92,0,0,0,0,0,0,2.61048597758764,0,1.18424336911565,4.07690265400048,0,1.0208520980576,0,0,0,0,0,0,0,0,0.797031153878815,0,3.46631386107555,0,0.315342421164465,0.0668285464730646,0.04
"93",93,0.582136754885767,0,0,0,0,0,0.977069299201638,0.992833853834911,3.83034463116536,3.51242030502348,0,0,4.44689961658159,0,0.406854797281634,0,0,0.124791170905898,0.339423811162105,0.267348253057471,0.713239493464732,0,2.83107347616123,0,0.0985655797317526,0.450626607957726,0.05
"94",94,0.568964691311752,0,0,0,0,0,0,1.46879498941788,3.95662050519719,1.86603305470258,0,0,3.84848005303969,2.71078423064482,0,0,0,0,0,0.0645508078681298,0.234630106234565,0,1.8445765763544,0,0,0,0.06
"95",95,0.0911460679770092,0,0,0,0,0,0,0.340976556221204,3.07499150587397,2.34382899866451,0,0,4.10256661894273,0,0,0,0,0,0.000621023361449609,0,0,0,0,0,0,0,0.38
"96",96,0.386697358367543,0,0,0,0,0,0.00539566973132415,0.645376950367658,3.392958121509,2.89022224490376,0,0,0.894408698503574,0,0.0875449914894078,0,0,0,0,0.111371991082863,0.00250627267543718,0,0,0,0,0,0.12
"97",97,0.368939693387752,0,0,0,0,0,0,1.42155785503127,3.58412679023527,1.93226172426517,0,0,2.76767857909537,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"98",98,0,0,0,0,0,0,0,0.441290113802248,2.60347150513642,0.390610035059042,0,0,2.95637344576196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"99",99,0.628177546874569,0,2.96702208140138,0,0,0,0.235642983401742,0.904292381802407,3.83041626503628,3.39255873866704,0.104817528899068,0,4.30990893937908,0,0.25552469392021,0,0.00794641580673112,0.6154453434911,0.266337659557195,0.341845456233332,0.420359719534079,0,0,0.43690449740602,0.103907972617374,0.200127871010686,0.19
"100",100,0.71758891821569,0,2.82392141183303,0,0,0.295573700559766,1.53964756724539,1.47900434086047,3.85970171190135,3.75135974294987,0.159544307222333,0,4.8002207024698,0,1.95666959429804,0,0.165093494809882,0.857020540766233,1.33678369714924,0.796463802491878,0.773580121351289,0,0.024703801620286,0.486364739348366,0.211467214299626,0.462044479681645,0.12
"101",101,1.00550064292423,4.21546603759272,4.76953008750574,0,0.398775653026819,0,2.05586462821026,0,1.58587335327621,4.42539025170768,0,0,0,0.604397738327496,0.0404631042446879,0,0.116031688399549,0.589958521580553,0,0,6.02588631484834,0,0,0,0.291083103067472,0,0.12
"102",102,0.842988870828702,4.36561654506985,1.5143024205621,0,2.80130762408908,0,2.72816857210101,0,1.83021264065537,4.50760300204912,0,0,0,0.637321988745925,0,0,0.966691847004351,1.01957653909005,0,0,6.56091345570269,0,0.0595878170356597,0,0.273355287923139,0,0.13
"103",103,0.352380560998197,2.65638189055826,2.73852944972853,0,2.27949467651804,0,2.20784183266719,0,2.23940143470575,2.75463524629498,0,0,0,0,0,0,0.646716060733163,0.556191803976184,0,0,5.61801586241301,0,0,0,0.152787342021965,0,0.14
"104",104,0,0.289983990342768,0,1.81929923760106,2.16748169656929,0,1.80670586042727,0,0.039477926216676,1.3607170198657,0.387169952649773,0,0,0.923423525263516,0,0,0,0.178887058608299,0,0,4.90209311338125,1.31617766721433,0,0,0,0,0.23
"105",105,0.518582483477796,4.56930944439416,3.44608555500484,0.0356098903561641,0.721267070615523,0.0399768505823264,2.15220204693164,0,1.462449588555,4.397616997924,0.00659992037321645,0,0,0.983929313689668,0.12106141293904,0,0.3976484201837,0.669180749975851,0,0,6.1588795619986,0,3.75780111161579,0,0.294991401317601,0.132287869712158,0.07
"106",106,1.64670221705267,0,0,0,0,0,1.69550957017813,0,1.16834462814781,4.18501320699148,0,0.0752599035508577,0,0,2.35296312021951,0,0,0,0,0.293254356475527,1.66226304577448,0,0,0,0.153663252563484,1.33786508237674,0.22
"107",107,0.796698032340206,0,0,0,0,0.856039246642439,1.53489857448026,0,1.91967533682522,4.87582451664245,0,0.199367934742468,0,0,2.22427650339599,0,0,0,0,2.14864716320486,1.70827643528032,0,0,0,0.148484184262833,0,0.18
"108",108,2.48608684563597,0,0,0,0,0.518608016697377,1.7377654401698,0,0.500425421885603,3.25645097203175,0,0,0,0,3.10730571725065,0,0.260690955769419,0,0,0.430693996508992,2.19606429012898,0,0,0,1.55289005619502,0.171934702712118,0.07
"109",109,2.48884832122669,0,0,0,0,1.00419175949135,1.5524466386749,0,4.50900788330827,4.05353622720348,0,0,0,0,2.79550647546802,0,0.101344560889001,0.0476625324078981,0,0.230857391056138,3.45016255011465,0,0,0,1.21241724227521,0.0119771230995883,0.04
"110",110,0.202792187771296,0,0,0.0469041544526831,0,0,2.20941225345577,0,1.8393370628133,4.82653642892393,0,0,0,0.544831898775256,2.77150346980036,0,0.0987358151447021,0.151208120116521,0,0.075545435157561,4.96064949212443,0,5.2515731768543,0,0.193140483045836,1.0991631239985,0.16
"111",111,0,0,0,0,0,0,2.18465838663993,0,0.664318550790106,3.79406410216587,0,0,0,1.15096632848627,2.70466636539511,0,0.075863301314196,0.0170637365821528,0,0.082675944615829,4.52850029993296,0,5.88164803162798,0,0.209690881533639,1.75225560357082,0.22
"112",112,0,0,0,0,0,0,1.17358351231524,0,0.73760361231339,3.69619321213047,0,0,0,0.20924182522547,2.72000267146184,0,0.0752148359478753,0,0,0,3.74964538231185,0,4.74057732375089,0,0.0607215970855885,0.686618479017952,0.21
"113",113,0,4.61404967485913,0,0.0110452027667971,0,0.0235827921541486,0,0,0.358443478044004,3.63801824034206,0,0,0,1.96699752021657,0,0,0.231972696046062,0,0,0,0.0161409954141777,0,6.21647587279205,0,0.164471023559986,1.865213080598,0.13
"114",114,0,0,0,0,0,0,0.614823942364548,0.435026367189097,0.248153665903804,3.0454271939552,0,0.593299716938229,2.16001062730253,3.17155544967546,0.638317660569842,0,0,0,0,0.0936143506340162,0,0,3.86739176557128,0,0.074234609907385,0.896205738631343,0.1
"115",115,0,0,0,0,0,0,0.94502470180877,0.222391970764996,1.30140757628876,4.19707950833103,0,0,1.81145779453846,0,1.68102253661799,3.33447313348678,0,0,0,0.260806731438142,0.141956588250269,0,0,0,0.493906824759572,0.415409709601355,0.1
"116",116,0,0,0,0,0,0,1.18713126410331,0.560759564165083,0.576668548109155,3.38992389424157,0,0,3.76191667809459,0,0.433081204260749,3.62833905384959,0,0,0,0.0260546306845106,0.00967855684664899,0,0,0,0.0829384782958591,0.36849417343678,0.15
"117",117,0,0,0,0,0,0,0,0.0949887321756918,2.03650407703252,1.85722096679593,0,0,2.91874618575641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29
"118",118,0,0,0,0,0,0,0,0.327674101129499,2.29559998760516,0.687226971442224,0,0,1.37977487290653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
"119",119,0.210819141180985,0,3.38051789414112,0,0,0,0,0.689673451843456,2.95406958300021,1.42896743193306,0.195237549856403,0,3.20299303932924,0.0611391926403777,0.0796573111436545,0,0.0658189730012303,0.453211761229455,0.0590039374657042,0.129189319755409,0.0222881072842518,0,0,0.620994591863285,0,0,0.16
"120",120,0.0226854297331479,0,3.39366606494238,0,0,0,0.0710294253040263,0.915654451678198,0.230736701731581,1.66597765195881,0.216169235959859,0.0978880576971149,2.64145123626925,1.2582535418454,0.105215375596116,3.19202994944192,0.144564189197427,0.792699280138398,0,0.0985079232678535,0.353376844272808,0.0526295734047474,1.27670724883743,0.58412846015465,0,0.0281654221364421,0.06
"121",121,2.15791029687303,2.50405043207078,4.47396962080443,0,0,0,1.72650356263403,0,1.83980214247312,4.68359774983396,0,0,1.4460899696391,2.08633024547118,0,0,0,0.455799766963928,0,0,5.74692433610586,0,0,0,0.430042861757352,0,0.05
"122",122,0.233176548621868,3.11564275743754,3.66733653170849,0,0.0182220104840821,0,0.91887992308173,0,0.443874958612216,3.02712683189775,0,0,0,0.127233167707257,0,0,0,0.12599174921568,0,0,4.92625943827659,0,0,0,0.0631014551043687,0,0.13
"123",123,0,1.86119548630915,2.51547114842466,0,2.078270778364,0,1.08207781693441,0,0.634425681730754,1.86088711097007,0,0,0,0,0,0,0.232513223628908,0.177825162055248,0,0,4.69627036931696,0,0,0,0.0979603717071899,0,0.14
"124",124,0,2.12291782738864,0.523050535238618,0,0.558421584733696,0,0.709018229947087,0,0.179023637948103,1.74619971708508,0,0,0,0,0,0,0,0.013945607691516,0,0,4.44354457636516,0,0,0,0,0,0.16
"125",125,0,0,0,0.691689710924766,0,0,1.27217972580131,0,0,1.19213018442425,0,0,0,0,0,0,0,0,0,0,3.64931271046625,0.0303150204159279,0,0,0,0,0.3
"126",126,0,0,0,1.88563793656626,0,0,1.27233730460021,0,0,1.18149597574355,0.122470835071438,0,0,0.0176398486918785,0,0,0,0,0,0,3.96813331713347,0.137935075814775,0,0,0,0,0.36
"127",127,0.0182005437332372,0,0,1.159862227755,0,0,1.85026933849758,0,0.392275982740345,2.78668905333885,0.186712703569059,0,0,0,0,0,0,0.221710232946563,0,0,5.0987446174042,0,0,0,0,0,0.21
"128",128,0,0,0,2.31220123331516,0,0,1.43374193410139,0,0.625154149959655,3.21875506354101,0.137710181053132,0,0,0,0,0,0,0.090570753108158,0,0,4.79231351232176,0,0,0,0,0,0.19
"129",129,0.044348089601408,4.85576910911217,0.742567388531629,0.112072741679657,0.233867421370566,0.120447359760452,0.748304600551269,0,0.865762943719341,4.13072525530611,0.0399674698010384,0,0,1.70740710432099,0,0,0.502800651732064,0.162321886319975,0,0,5.10381229129671,0,5.76388067656217,0,0.215603005893388,1.42121006996859,0.08
"130",130,0.0535560314709757,2.93865121528747,0,0.157449946148759,0,0,1.54963812231674,0,0.934946867853339,3.70506605999757,0,0,0,0.360934848793574,0.090278782147956,0,0,0.15811062448097,0,0,5.05027431641394,0,3.93580495085109,0,0.0756456302396719,0.161455369914345,0.08
"131",131,0,0,0,0,0,0,1.78619195758222,0,0.0065666114234948,2.2032725869629,0,0,0,1.13818734628476,2.54013444363058,0,0.0377490267808517,0,0,0.0765371831990359,3.42238766009328,0,5.8483425397499,0,0.169694794874016,1.72039491646393,0.15
"132",132,0,0,0,0,0,0,0.451732499617389,0,0,1.89523268187699,0,0,0,0.0812345468944332,2.19897499500348,0,0,0,0,0,2.56849706235998,0,4.29995457228327,0,0,0.408596198834579,0.16
"133",133,0,0.034160836010736,0,0,0,0,0,0,0.0655491052539414,2.01732490273818,0,1.60696559089314,0,0,0,0,0,0,0,0,0.49696940104735,0,3.13570998944078,0,0.268859189196049,0,0.15
"134",134,0.011577755835641,0,3.27928395487056,0,0,0,0.546374439653971,0,1.70842474712362,3.46587832789,0,0,0.13853922840704,0.489611868309483,0,0.969341130655324,0,0,0,0,2.41948613778431,0,4.48070005495473,0,0.190317277088791,0.477784270364413,0.06
"135",135,0,0,0,0,0,0,0,0.675983301803584,0,1.91889632594583,0,0,3.59290084172466,3.23851290436573,0,3.72582165837682,0,0,0,0,0,0,3.28655506164905,0,0.025484494455974,0.161997838826616,0.27
"136",136,0,0,0,0,0,0,0,0.913241462666291,0.00936774693919007,2.13721475903955,0,0,3.2596852462508,3.06327938167448,0,3.74099323101303,0,0,0,0,0,0,0,0,0,0,0.19
"137",137,0,0,0,0,0,0,0,0.537740896010425,0,1.74586450811716,0,0,2.88075592214553,2.97289621001124,0,0,0,0,0,0,0,0,0,0,0,0,0.09
"138",138,0,0,0,0,0,0,0,0,0.555156687796083,0.349131271612744,0,0,2.13362240775981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23
"139",139,0,0,3.3659162271922,0,0,0,0.505063329308296,0,0,0.178988323038942,0.171303268155869,0,0,0.273221369713873,0,0,0.0372142955325732,0.45649250358822,0,0,0.181852702164093,0,3.90400485295831,0.589207265335296,0.0162903099050979,0.28603506764839,0.17
"140",140,0,0,6.37025436941446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13
"141",141,2.10408752413693,1.29862320600785,5.32312671695582,0,0,0,2.12382131446602,0,1.89565951146631,4.70789617374612,0,0,0.35743260964395,0,0,0,0,0.63675271506017,0,0.112223901299539,6.00552300572511,0,0,0,0.597694833768827,0,0.2
"142",142,1.32935431630429,0.432256479724976,4.92245761861319,0,0,0,1.32511859562366,0,0.884869027709296,3.70378526180785,0,0,0,0,0,0,0,0.257079361154228,0,0.000701187141837408,5.27988172902504,0,0,0,0.388049610173518,0,0.21
"143",143,0,0,2.73798002308304,0,0,0,0,0,0,0.0826837707961503,0.0623395767639026,0,0,0,0,0,0,0.311329739592223,0,0,2.00251895343058,0,0,0.345032786607129,0,0,0.29
"144",144,0.273147928674868,0.189896782169245,3.74064064679482,0,0,0,0.502394702194245,0,0.140843707931928,2.27583983235964,0,0,0,0,0,0,0,0,0,0,4.15674432715815,0,0,0,0.103550173304039,0,0.15
"145",145,0,0,0,1.42947617990505,0,0,1.70884859186582,0,0,1.07463507012182,0.0757497888152881,0,0,0,0,0,0,0.0234741765101844,0,0,4.6998811732666,0.0622069692711072,0,0,0,0,0.46
"146",146,0,0,0,0.375213000131647,0,0,1.47600282712003,0,0,1.36218510552844,0.108466965101676,0,0,0,0,0,0,0.0805091774809495,0,0,4.69581408966901,0.00466084860271449,0,0,0,0,0.41
"147",147,1.59727521779769,0,0,0,0,0.0742731215383734,1.62831867174854,0,1.54845372272566,4.33613967889392,0,0,0,0,2.33187781127983,0,0,0.051810613841878,0,0.364871906351735,3.98894834967234,0,0,0,0.747230211599888,0.0856893252061059,0.07
"148",148,0.235280408814288,0,0,2.62365084530748,0,0,2.49321221402172,0,1.01808872252314,3.58409978515031,0.661458693856361,0,0,0,0,0,0,0.50208687766837,0,0,5.62033685771878,0,0,0,0,0,0.16
"149",149,0,0,0,1.47079302759448,0,0,1.65440805231182,0,0,0.224502543435788,0.242256306471292,0,0,0.277134290053503,0,0,0,0.101223007329042,0,0,4.77631093369263,0.395145863818456,1.33983549679155,0,0,0,0.26
"150",150,0,0,0,2.1507281504943,0,0,2.10168260435686,0,0,1.13246966163677,0.624962628316221,0,0,1.94920622834467,0,0,0,0.248517146495378,0,0,5.12639975972175,1.66456308608747,1.73712748507539,0,0,0,0.21
"151",151,0,0,0,0,0,0,1.57281311174501,0,0.167972142644816,2.85664516462814,0,0,0,0.492217531904543,1.56983240949913,0,0,0,0,0,3.9774022662222,0,5.12196530418166,0,0.0941340999003127,0.900258475953484,0.18
"152",152,0.0394856250476809,0,0,0,0,0,0.965031370755275,0,0.579555377128766,3.47440701926291,0,0,0,0.0706502834288997,2.16947436077176,0,0,0,0,0.0547089887670521,0.355459038165774,0,3.57369046681401,0,0.0718808334023139,0.858756854158626,0.08
"153",153,0,0,0,0,0,0,1.85840754621004,0,0,0,0,0.0312877552035226,0,0.656201294105119,0,0,0,0,0,0,0,0,5.2503452701512,0,0.0525680600740412,1.06141475597603,0.2
"154",154,0,0,0,0,0,0,0.391639347024568,0.345067097689492,0.278497524848448,2.88118875641516,0,0.0158049157541362,2.50092129623442,0.70236700111036,0.498276861791328,0,0,0,0,0.0580413084435756,0,0,3.54090169443244,0,0.027572997282608,0.650276321490566,0.06
"155",155,0,0,0,0,0,0,0.197242169049326,0.548204713521727,0.220302836668744,2.87879494697105,0,0,3.492766229404,0.131965911779858,0,3.64251189599236,0,0,0,0.0166372372444615,0,0,3.56318325432294,0,0.0879613067092422,0.699249557375742,0.08
"156",156,0,0,0,0,0,0,0,0.855433109948654,0,0.589111201096562,0,0,2.55341111940178,2.58751692313867,0,3.66317167505608,0,0,0,0,0,0,0,0,0,0,0.23
"157",157,0,0,0,0,0,0,0.0385830896155332,0.494925560482691,0,2.19956399927735,0,0,2.72396567484919,0,0,3.25874873725564,0,0,0,0,0,0,0,0,0,0,0.16
"158",158,0.43807310304778,0,4.01506329258187,0,0,0.0283327265964654,0.624297774356898,0,0.890077383386741,3.68334157216209,0.298302797710129,0,0.0525742422074151,0,1.68238185265493,0,0.232094984796512,0.399877636371827,0,0.437945176758222,0.207652819754476,0,0,0.654835046722893,0.209970516187697,0.334997237795262,0.11
"159",159,0,0,3.70816999448353,0,0,0,0,0,0,0,0.147473639676598,0,0,0,0,0,0.0180357766060992,0.163659709574643,0,0,0,0,0,0.553562093227774,0,0,0.3
"160",160,0.22818736123358,0,4.44720538197464,0,0,0.06479566409777,0.031212233439697,0.0272495817929286,0.413745323288684,0.232008655495544,0.643809310590468,0,0.0523278427376964,0.266370590174085,0.109199218364575,0.0382044548053908,0.396298388494971,1.43510752955294,0.0741460250116992,0.156660922556995,0.754229394867272,0,0.216264117222335,1.59429746268457,0,0.0860850877654011,0.2
"161",161,0,0,5.07780385221141,0.50329002120847,0,0,0.179352429334436,0,0,0,0.379564968994059,0,0,0,0,0,0.0302214599448787,0,0,0,3.60610145939186,0.224691542286683,0,0.142520980604473,0,0,0.14
"162",162,0.180179602640444,0,3.74199564922973,0.622880885535218,0,0,0.817274098812006,0,0.286335314721538,0.399225723167518,0.655172867879902,0,0,0.381409184078371,0.0454704102399812,0,0.242456950831341,1.3594630469206,0.0121221881520063,0.087289532356141,4.12937399864128,0.388085220736813,0.0517993160439479,1.26954174221226,0,0.0128685975732025,0.18
"163",163,0,0,2.86393280418025,1.59547476468528,0,0,0.223612969477266,0,0,0.330891498424771,0.472026342210653,0,0,0.888645377384215,0,0,0,0.111131521439154,0,0,2.60805851934004,1.61296407161654,0,0.157461854797025,0,0,0.13
"164",164,0,0,1.7602635070545,0.328281189631745,0,0,0.340167835662559,0,0,0.197445944958645,0,0,0,0,0,0,0,0.000250758542265068,0,0,3.64102031733784,0,0,0,0,0,0.37
"165",165,0,0,1.77380979819064,1.23946648417682,0,0,1.50183878270234,0,0,0.46261526890331,0.270858059417661,0,0,0.130257151729669,0,0,0,0.252181597140407,0,0,4.69143461496286,0.23379562662676,0,0,0,0,0.4
"166",166,0.0940973191859838,0,0,1.26480860294404,0,0,2.2515994238537,0,0,1.43568486802809,0.21840400550827,0,0,0.0623256384770315,0,0,0,0.545648491866506,0,0,5.4560784371181,0.103969965910055,0,0,0,0,0.29
"167",167,0,0,0,2.35773230576491,0,0,1.90631890976651,0,0.141682886794374,2.60254934738873,1.22004778000173,0,0,0,0,0,0,0.101842394360404,0,0,4.96115317728936,0,0,0,0,0,0.18
"168",168,0.0182944828979981,0,0,2.32299989048311,0,0,2.31492961189992,0,0.158248931694555,2.73249596932079,0.128911902219382,0,0,0,0,0,0,0.266311703673751,0,0,5.21948400710319,0,0,0,0,0,0.28
"169",169,0,0,0,2.02657522098961,0,0,1.75635672227509,0,0,2.26620882290326,0.133898502709377,0,0,0,0,0,0,0,0,0,4.06679464986966,0,0,0,0,0,0.25
