"","cell_clustering","CD117_ckit","CD11b","CD11c","CD19","CD206_MMR","CD25_IL2R","CD38","CD3e","CD4","CD44","CD45R","CD49b","CD5","CD62L_L_selectin","CD69","CD8a","F4_80","FceR1a","Foxp3","Gata3","IA_IE_MHC_class_II","IgM","Ly6C","Ly6G","ROR_gamma_t","Tbet","proportion"
"43",43,0.0916814118332976,0.866935586873664,0.0686801659989095,0,1,0,0.150762576815779,0,0.444923630229481,0.841695686087739,0,1,0,0.129632942524033,0,0,1,0.0751218536308335,0,0,0.515849186710217,0,0.00846456054956979,0,0.199391084521856,0,0.1
"44",44,0,0.588187716456732,0,0,1,0,0,0,0.171466428091063,0.576601756183075,0,0.600174840228139,0,0,0,0,0.545989491797735,0,0,0,0.178596838431693,0,0,0,0.0361294196278856,0,0.1
"45",45,0.0961119421522428,0,0,0,0,0,0.0581160905516827,0,0,0.418630477633279,0,0,0,0,0.596301431487938,0,0,0,0,0.0147004579476389,0,0,0,0,0,0.191163454554717,0.27
"46",46,0.092229991470357,0,0,0,0,0,0.0728942592897908,0,0.170867044869357,0.69844362309826,0,0,0,0,0.695966377994613,0,0,0,0,0.0633593478345679,0,0,0,0,0,0.0461702629585952,0.36
"47",47,0.21276608409259,0,0,0,0,0,0.399799190657987,0,0.163308534526779,0.694798040382803,0,0,0,0,0.664514951355724,0,0,0,0,0.180367495768793,0,0,0,0,0.0567236889889331,0.901013223093753,0.29
"48",48,0.786771977242777,0,0,0,0,0,0.287527676218921,0,0.0763307688730589,0.633633989640226,0,0,0,0,0.739836309567127,0,0,0,0,0.0694518855735731,0,0,0,0,0.0458192737513784,0.464478934791223,0.28
"49",49,0.481149902851574,0,0,0,0,0.291985589972246,0.127599848869929,0,0.473016986058185,0.930083485891455,0,0,0,0,0.818533903680141,0,0,0,0,0.182517130498151,0.0121937315542593,0,0,0,0.146133787259802,0.0420965344347807,0.26
"50",50,0.673635435520908,0,0.58928330375402,0,0,0,0.317459719504486,0,0.931379261018992,0.754806058126959,0,0.115466960739676,0,0,0.67796701234249,0,0,0,0,0.103613253848014,0.0988152007184247,0,0,0,0.105762939668521,0.464908774678297,0.06
"51",51,0.462860728819172,0,0,0,0,0,0.218565880827979,0.536884596232451,0.968885375486171,0.807603104519959,0,0,0.948013874809561,0,0.669309155091085,0,0,0.190620283752579,0.178567755513673,0.125136324555939,0.283426893717765,0,0,0,0.118101178275361,0.342547095381117,0.18
"52",52,0.417084215628319,0,0,0,0,0,0.165460311924405,0.302742286167878,0.957365576237139,0.804350842772295,0,0,0.988653705419054,0,0.656074412263661,0,0,0.221738855992445,0.204644634768738,0.152067347917917,0,0,0,0,0.132276193987609,0.521535618763695,0.25
"53",53,0.217970394046087,0,0,0,0,0.135663733842292,0.432590713383855,0.353940683568407,0.784705317322687,0.663319462171466,0,0,0.848771094083798,0,0.518748764862182,0,0,0.0479584265975206,0.995699939939691,0.80192763061265,0.0702277344261638,0,0,0,0.0474018757436407,0.0716633358885404,0.21
"54",54,0.151627743559497,0,0,0,0,0.131253396213937,0.587269655429847,0.7136249978189,0.789788481912664,0.620882921921795,0,0,0.89008174993116,0,0.136174370740408,0,0,0.102045497252163,0.973134817973501,0.231085124555491,0.0534942985923762,0,0,0,0.133166851341396,0.0861195789017685,0.21
"55",55,0.427347176757135,0,0,0,0,0,0.0767675347117131,0.445700487922097,0.971633224835267,0.760293216825315,0,0,1,0,0,0,0,0.407834444888701,0.316966112643817,0.101679825490498,0.0607893363022499,0,0,0,0.185199175228277,0.602786284982003,0.25
"56",56,0.166114930141504,0,0,0,0,0,0.549234150346151,0.358771064808504,0.807316484205295,0.604172935391519,0,0,0.864329877245136,0,0.133532107077891,0,0,0.0774995144539803,0.102822686232367,0.0562719331247234,0.0194462588155352,0,0,0,0,0.076678702204219,0.25
"57",57,0.248968832651498,0,0,0,0,0,0,0.748557548965329,0.859148847156977,0.51757255837963,0,0,0.806842390366643,0,0,0,0,0.0160916320292111,0,0.0467734052240673,0,0,0,0,0,0.00992426659007058,0.35
"58",58,0.163734064358454,0,0,0,0,0,0,0.28061769883019,0.834965664158984,0.338139891656749,0,0,0.734558272748793,0.756484786020436,0,0,0,0,0,0.020147446422594,0,0,0,0,0,0,0.38
"59",59,0.0410308250237622,0,0,0,0,0,0,0.498681578165574,0.708275920215679,0.105535636479002,0,0,0.593460209874501,0.547386692719968,0,0,0,0,0,0,0,0,0,0,0,0,0.37
"60",60,0.249220107747355,0,0,0,0,0,0,0.666983703681612,0.86208347958418,0.0832286481570613,0,0,0.768344908681065,0.828868478933648,0,0,0,0,0,0.013382017705641,0,0,0,0,0,0,0.4
"61",61,0.275740779341814,1,0.261282187828386,0.0436941713393514,0.691590884831465,0.134241215875798,0.749341719576922,0,0.406480600609915,0.899368114725525,0.0472457881360866,0,0,0.41439449249445,0,0,0.669242134662621,0.521387042462213,0,0,1,0,0.895621368886274,0,0.206733114322467,0.272232100851864,0.08
"62",62,0.363741075929032,0.939725760742359,0.141550080893774,0,1,0,0.898106031079353,0,0.587338445845427,0.889783761594949,0,0.844131986009349,0,0.178688480745483,0,0,1,0.596152794372768,0,0,1,0,0.0229721191754064,0,0.248602875439496,0,0.11
"63",63,0,0.494736357289337,0,0,1,0,0.247515128749678,0,0.14658565644651,0.460350945234321,0,0.304596439066803,0,0,0,0,0.310593718578059,0.019511019035626,0,0,0.699521792267204,0,0,0,0.0274557321838489,0,0.14
"64",64,0,0.162416433218004,0,0,0.725037079697065,0,0.184132187046198,0,0.0020433574730841,0.152648095032567,0,0,0,0,0,0,0,0,0,0,0.62110420405733,0,0,0,0,0,0.2
"65",65,0.0644007579481728,0,0.520286258759542,0,0,0,0.0916003521954785,0,0.0394024011857389,0.479240458423568,0,0,0,0,0.299537115009256,0,0,0,0,0.0267028423060131,0,0,0,0,0,0.120306196046515,0.19
"66",66,0.466886609241228,0,0.469215184686149,0,0,0,0.404142801558271,0,0.142569755616159,0.670313489886232,0,0.0306591308650358,0,0,0.680767144857571,0,0,0,0,0.110073966983737,0,0,0,0,0.028807424672047,0.56906394855219,0.27
"67",67,0.695690849927507,0,0,0,0,0,0.297487119423483,0,0.273542693302203,0.762375994488039,0,0.0716460462184952,0,0,0.377218689413787,0,0,0,0,0.14926837978388,0.0102461504940694,0,0,0,0.0349929807385659,0.346914474104906,0.22
"68",68,1,0,0,0,0,0.300246286851474,0.60395684745726,0,0.215157110018041,0.732476476708737,0,0,0,0,0.986387971356117,0,0.160446565204424,0,0,0.249243610044036,0.00892869834561998,0,0,0,1,0.136039581358196,0.15
"69",69,0.858004203728741,0,0,0,0,0,0.557587050962404,0,0.32829518816206,0.820407911192811,0,0.0305074161362703,0,0,0.817805711343098,0,0,0,0,0.145573343052638,0,0,0,0,0.090575809773459,0.756507999110291,0.32
"70",70,1,0,0,0,0,1,0.583681709871906,0,1,0.715340493187865,0,0,0,0,1,0,0.257898736657145,0,0,0.0970942147632967,0.135722233604037,0,0,0,1,0.0758600747307943,0.07
"71",71,0.473516427608082,0,0,0,0,0,0.170558035354597,0.472314710287621,0.958154286999569,0.7929042860611,0,0,0.590593017698493,0,0.686294297737391,0,0,0,0,0.244079794297028,0.0687777304284572,0,0,0,0.0556448879114336,0.132533267827763,0.2
"72",72,0.165599073337201,0,0,0,0,0,0.0545629066529092,0.334203873213626,0.808271975359328,0.608654125661469,0,0,0.861915803183708,0,0.568232901238064,0,0,0.0726992352751274,0.0633480273002949,0.030911191964935,0,0,0,0,0,0.125236060960491,0.29
"73",73,0.0347374823156364,0,0,0,0,0,0.0807827837901189,0.477651234461879,0.651559435454691,0.403575129481142,0,0,0.668107043603467,0,0.594065240442022,0,0,0,0.024264895416463,0.0106814955622209,0,0,0,0,0,0,0.2
"74",74,0.0402010379074954,0,0,0,0,0,0.13694175210842,0.28744851437832,0.667335631272824,0.428373283919558,0,0,0.720221940400531,0,0.067467238483002,0,0,0,0.94962812384186,0.191123595607363,0,0,0,0,0.0384226612645451,0,0.29
"75",75,0.0901212930611943,0,0,0,0,0,0.0101047399808717,0.18291810944744,0.735925710372165,0.596272036587743,0,0,0.596023443084171,0,0.00528164945784844,0,0,0,0,0.0514624765950374,0,0,0,0,0,0,0.28
"76",76,0.217488176388669,0,0,0,0,0,0,0.204352816898947,0.852529366550513,0.672795943842549,0,0,0.898656863755553,0,0,0,0,0.0794776557414576,0.0538010878646156,0.0795808995811521,0,0,0,0,0.0487300489661753,0.112111303561355,0.38
"77",77,0.189131236671017,0,0,0,0,0,0.0632052911767881,0.301049892418813,0.817015869123899,0.595968144579352,0,0,0.838594638712153,0,0,0,0,0.0613045465304305,0.100900315611145,0.0947607335092214,0.285869819380934,0,0,0,0.0299289505666718,0.0374450058027359,0.26
"78",78,0.170024853883388,0,0,0,0,0,0,0.571848640093127,0.803450901286345,0.168842019305912,0,0,0.760285533645769,0.0174316602553193,0,0,0,0,0,9.5347584494746e-05,0,0,0,0,0,0,0.28
"79",79,0.222699201212234,0,0,0,0,0,0,0.5908335541868,0.853323488873943,0.290972211091279,0,0,0.633128221007543,0.682483547833394,0,0,0,0,0,0.0157832571892434,0.269313025988101,0,0,0,0,0,0.23
"80",80,0.295996755230454,0,0.563137461207343,0,0,0,0,0.659244113414556,0.884728191190551,0.342927044806806,0.0191671813365962,0,0.723286225190503,0.782930425116428,0,0,0,0.291270248115771,0.00331420827808803,0.0872850634465442,0.0232309648161526,0,0,0.207338947907903,0,0,0.15
"81",81,0.397183303998684,1,0.981386259589615,0.056591731922656,0.897635403030151,0.13387550226128,0.841151166842587,0,0.470535205330391,0.935984491697902,0.0625455940950087,0.0522818365263346,0,0.33911361278165,0.0505213068008199,0,0.523085945241659,0.554906698379595,0,0,1,0,0.027337168581945,0,0.29145736504845,0,0.15
"82",82,0.393843528325189,0.910715741917661,0.732448101886867,0,1,0,0.974572478284474,0,0.59347900311244,0.813177248106892,0,0.0869388332580378,0,0.155224351076034,0,0,1,0.67023986134178,0,0,1,0,0,0,0.243247056614847,0,0.12
"83",83,0.194075868953629,0.700331380054986,0.0477464116854318,0,1,0,0.785446157372744,0,0.374320919648531,0.634313237786745,0,0.240335958768027,0,0.0142570977836675,0,0,0.785165215545063,0.445387865196405,0,0,0.950169949499812,0,0,0,0.115705456111698,0,0.19
"84",84,0.0532559246416965,0.546232778566735,0.0414468317171914,0,0.803085952826351,0,0.604796223010761,0,0.175854162189911,0.444545126925021,0,0,0,0,0,0,0.200152122245701,0.240847024843718,0,0,0.869455298500803,0,0,0,0.0317040837605466,0,0.19
"85",85,0.180527083053842,0,0.145517935216898,0,0,0,0.228637747562627,0,0.0903661016667014,0.6009816306996,0,0.948283249412248,0,0.894954210893943,0.485504441255636,0,0,0,0,0.0488268532136936,0.00877837725532063,0,0,0,0.0664281372378164,0.468303025045297,0.1
"86",86,0.332177487395133,0,0.538902801543162,0,0,0.657848521166104,0.419564160064774,0,0.406630421135732,0.892111224230582,0.0786583054767907,0.0565247074688455,0,0,0.719841600358946,0,0.133174726176671,0.259278951000663,0,0.938462353827148,0.0366825390225498,0,0,0.259085504021262,0.114235865225876,0.0109055178695795,0.1
"87",87,0.90621470204491,0,0.569263566445676,0,0,0,0.536654362707652,0,0.322685306109255,0.806249922090068,0,0.0951858445254474,0,0,0.854765001743381,0,0.0796018627997441,0,0,0.134030959085529,0.158498621327893,0,0,0,0.14227506705223,0.648474385115636,0.2
"88",88,1,0,0,0,0,0,0,0,0.192173841160279,0.649469836442982,0,0.359897885174268,0,0,0.137620991232611,0,0,1,0,0,0.153665071249873,0,0,0,0,0,0.1
"89",89,0.930151725335491,0,0,0,0,0,0.645762492765804,0,0.486784120191175,0.939901943359443,0,0.01883084304226,0,0,0.963523176866952,0,0.120680773618336,0,0,0.144257291944932,0.20102631615365,0,0,0,0.404153334413537,0.469847778847797,0.2
"90",90,0.0454501245194451,0,0,0.174968104557374,0,0,0.652522465605781,0,0.255179956571622,0.755705733191658,0,0,0,0.0352343323692261,0.448727762681922,0,0,0.116807232283964,0,0,0.814528312348047,0,0.83401994384057,0,0.0815323204636504,0.196569664490037,0.13
"91",91,0.0125219813212774,0,0.650189948976682,0,0,0,0.527978992710762,0,0.134721365615233,0.598499472034844,0.0752108834813083,0,0,0.159925592894947,0.630650553572888,0,0.122109776940847,0.230243841119776,0,0.0245650687651141,0.655481162181029,0,0.94501427929951,0.246284431319385,0.109479263981364,0.514825354650312,0.06
"92",92,0,0,0,0,0,0,0.863767668065768,0,0.263932973387076,0.759546062903109,0,0.606192942325131,0,0,0,0,0,0,0,0,0.128777023823231,0,0.665304108283043,0,0.211824055464031,0.0392958506278571,0.04
"93",93,0.260515006702634,0,0,0,0,0,0.323296457960659,0.448766722159874,0.853671022330179,0.654380356941731,0,0,0.848059475243106,0,0.13453769503377,0,0,0.0807198328665865,0.181257246148877,0.127059486692792,0.115238731628729,0,0.543379765950216,0,0.0662091727172159,0.264972931625587,0.05
"94",94,0.254620308933644,0,0,0,0,0,0,0.663903945639943,0.881814196080994,0.347650699620124,0,0,0.73393605785356,0.800732586856294,0,0,0,0,0,0.0306783097309655,0.0379093924160583,0,0.354037292488705,0,0,0,0.06
"95",95,0.04078924464168,0,0,0,0,0,0,0.154123402297073,0.685325054335228,0.436666322240216,0,0,0.782392406843894,0,0,0,0,0,0.000331635496947251,0,0,0,0,0,0,0,0.38
"96",96,0.173052919372493,0,0,0,0,0,0.00178534001005659,0.291714164918261,0.756190449482045,0.538461943622208,0,0,0.17057092286893,0,0.0289491519958234,0,0,0,0,0.0529304674973912,0.000404940678242746,0,0,0,0,0,0.12
"97",97,0.165106095585115,0,0,0,0,0,0,0.642552483981958,0.798796316207776,0.359989411011286,0,0,0.527818535565125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"98",98,0,0,0,0,0,0,0,0.199465718385467,0.580237131487856,0.072772479364553,0,0,0.563804162272244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
"99",99,0.281118957806719,0,0.60696200161461,0,0,0,0.0779704591468733,0.408745457750165,0.853686987410534,0.632049585631775,0.0613967914284662,0,0.821934252764876,0,0.0844962467541894,0,0.00654110558768927,0.398094231382617,0.142228179430871,0.162464903737125,0.0679178892234335,0,0,0.307940228998682,0.0697978028886204,0.117677180497658,0.19
"100",100,0.321131899454416,0,0.57768797990171,0,0,0.223516234290345,0.509444524973716,0.668518632341623,0.860213851119163,0.698895893551659,0.09345296208577,0,0.915440644265541,0,0.647026454937671,0,0.135896988989341,0.554354561397997,0.713861914437889,0.378526063876144,0.124988019893109,0,0.00474150390498275,0.342800932700484,0.1420482622199,0.271686753868182,0.12
"101",101,0.449976752940656,0.917598401513871,0.975700028260746,0,0.119389979570742,0,0.680252416988305,0,0.353444469660058,0.824470934864263,0,0,0,0.178531717511854,0.0133802349520365,0,0.0955116802088827,0.381608353495702,0,0,0.973607746380881,0,0,0,0.195528413656242,0,0.12
"102",102,0.377250275800365,0.950282300380291,0.309779975685284,0,0.838687260550653,0,0.902706938802121,0,0.407900501515587,0.839787555382785,0,0,0,0.188257139369418,0,0,0.79573402598158,0.659502168563683,0,0,1,0,0.0114369387961717,0,0.183620159497088,0,0.13
"103",103,0.157695633268058,0.578225931569503,0.56021939530113,0,0.682460979739909,0,0.730539220526025,0,0.499096633921241,0.513201450617036,0,0,0,0,0,0,0.532345417279424,0.359766713725103,0,0,0.907707759015968,0,0,0,0.102631400783795,0,0.14
"104",104,0,0.0631220471545041,0,0.612361018134441,0.648925262887006,0,0.597809802979349,0,0.0087984672080569,0.253507955150729,0.226784518580829,0,0,0.272768042468776,0,0,0,0.115711178667806,0,0,0.7920354914277,0.417975003836101,0,0,0,0,0.23
"105",105,0.232073508544563,0.994620999151174,0.704963741022448,0.0119859934327846,0.215941119203797,0.0302309545268307,0.712128913637156,0,0.325936947085689,0.81929664757911,0.00386589856539213,0,0,0.290640714125394,0.0400322757975874,0,0.327324968446296,0.432852403767569,0,0,0.995095582174062,0,0.721250474673645,0,0.198153723572517,0.0777865843630401,0.07
"106",106,0.736924160023018,0,0,0,0,0,0.561016745613524,0,0.260389612211335,0.779687565374849,0,0.0446901392076344,0,0,0.778071775996951,0,0,0,0,0.139371578374203,0.268573300810678,0,0,0,0.103219773646676,0.786677987355171,0.22
"107",107,0.356534425103964,0,0,0,0,0.647346730957114,0.507873159932257,0,0.427839101995121,0.908388948504385,0,0.118386821359113,0,0,0.735518017445232,0,0,0,0,1,0.276007724581623,0,0,0,0.0997408530278831,0,0.18
"108",108,1,0,0,0,0,0.392177351183323,0.574998530843614,0,0.111530090014673,0.606692071103699,0,0,0,0,1,0,0.214588200380728,0,0,0.204690913414482,0.35482003687184,0,0,0,1,0.101099316865189,0.07
"109",109,1,0,0,0,0,0.759381366345608,0.513679531090198,0,1,0.755192788129586,0,0,0,0,0.924410871333784,0,0.083421946401475,0.030829998805484,0,0.109716900227976,0.557445794619074,0,0,0,0.81441353886006,0.00704266761903277,0.04
"110",110,0.0907525726783014,0,0,0.0157875489538782,0,0,0.731058847413154,0,0.409934066518683,0.89920634686981,0,0,0,0.160936695284066,0.91647361932647,0,0.0812745529375643,0.0978073536394665,0,0.0359035980348819,0.801496496990299,0,1,0,0.129737699869164,0.64631885946678,0.16
"111",111,0,0,0,0,0,0,0.722868192493458,0,0.148057042124002,0.706851915724394,0,0,0,0.339981410240859,0.894372098023306,0,0.0624470045610379,0.0110374953211191,0,0.0392924321165128,0.731673772311093,0,1,0,0.140855051332016,1,0.22
"112",112,0,0,0,0,0,0,0.38831983868756,0,0.164390124239664,0.688618110429518,0,0,0,0.0618074821659519,0.899443468159128,0,0.0619132191999107,0,0,0,0.605833498950104,0,0.909878820998132,0,0.0407883433552188,0.403738501191115,0.21
"113",113,0,1,0,0.0037177235454107,0,0.0178335788548323,0,0,0.0798864958154728,0.677779840661651,0,0,0,0.581027067701465,0,0,0.190948716402802,0,0,0,0.00260791481094133,0,1,0,0.110479646500293,1,0.13
"114",114,0,0,0,0,0,0,0.203435317227019,0.196634468196761,0.0553061445028852,0.567377352696159,0,0.352307745437144,0.411931376251274,0.936838782986693,0.211077237693153,0,0,0,0,0.0444910007924392,0,0,0.742284666967872,0,0.0498654005011635,0.526977896358705,0.1
"115",115,0,0,0,0,0,0,0.312693417989641,0.100522474500025,0.290045424915371,0.781935573839625,0,0,0.345459551399149,0,0.555876196833565,0.977354184268969,0,0,0,0.123950573993209,0.0229360506901201,0,0,0,0.331770607505326,0.244265044795426,0.1
"116",116,0,0,0,0,0,0,0.392802571048499,0.253466610307598,0.128522437642962,0.631558701772244,0,0,0.717427726957698,0,0.143210175652316,1,0,0,0,0.0123826805033678,0.00156377293352942,0,0,0,0.0557120249212575,0.216678242469985,0.15
"117",117,0,0,0,0,0,0,0,0.0429354637897909,0.453876787815565,0.34600896636243,0,0,0.556628341559728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29
"118",118,0,0,0,0,0,0,0,0.14811061461349,0.511621636428005,0.128033604130227,0,0,0.263134150882911,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21
"119",119,0.0943447557929669,0,0.691550602330796,0,0,0,0,0.311736443261873,0.658375118634439,0.266223326641488,0.114360253036312,0,0.610836499661976,0.0180597715331957,0.0263408742024409,0,0.0541789987518186,0.293155175594908,0.031508959787934,0.0613983015283989,0.00360110907679177,0,0,0.43769111547417,0,0,0.16
"120",120,0.0101520730814237,0,0.69424031607345,0,0,0,0.0235024901821564,0.413881179941159,0.0514244160835117,0.310379440919007,0.126620972969688,0.058126980222514,0.503745967405661,0.371672744032196,0.0347923490380158,0.935603228008823,0.118998256413673,0.512749042594411,0,0.0468167119943583,0.0570954072146804,0.0167134321556296,0.245043758808017,0.411707027170995,0,0.0165615486129159,0.06
"121",121,0.965697511341426,0.545067295831043,0.915237393489101,0,0,0,0.571272157371152,0,0.410037719079194,0.872576201351661,0,0,0.275780972485541,0.616276498736781,0,0,0,0.294829199396656,0,0,0.928535614372654,0,0,0,0.288871451752096,0,0.05
"122",122,0.10435003393497,0.678195195600617,0.750224926141706,0,0.0054555122483521,0,0.304042532772468,0,0.0989266570486039,0.563967909515857,0,0,0,0.0375831253407869,0,0,0,0.0814964140926882,0,0,0.795940065774163,0,0,0,0.0423869585212503,0,0.13
